user_vec,shop_vec,dist_score,distance [m],cosθ,oaiso_score,id,shop_name,URL,genre,oaiso_genre,lat,lng,address
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.6617565544066104,67.6486891186779,1.0,1.1991337445423298,11495,すしざんまい 渋谷東口店,https://tabelog.com/tokyo/A1303/A130301/13055318/,寿司、魚介料理・海鮮料理、海鮮丼,高級和食,35.65843167,139.7010697,東京都渋谷区渋谷2-22-11渋谷フランセ奥野ビル
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.6119621045567746,77.60757908864508,1.0,1.172389703730614,15318,居酒屋 赤頭巾,https://tabelog.com/tokyo/A1303/A130301/13121345/,居酒屋、焼鳥,居酒屋,35.65783244,139.7024567,東京都渋谷区渋谷3-7-3野口ビル1Ｆ
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.163268848619295,167.346230276141,1.0,1.0132407003913089,12648,chopstick cafe 汁ベゑ 渋谷店,https://tabelog.com/tokyo/A1303/A130301/13181978/,居酒屋,居酒屋,35.65736528,139.7032925,東京都渋谷区渋谷3-10-1渋谷MJビルB1Fこのお店は「渋谷区道玄坂1-21-6」から移転しています。※移転前の情報は最新のものとは異なります。移転前の店舗情報を見る
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.14469432781243086,171.06113443751383,1.0,1.010413998567464,13690,全席個室 鮮や一夜 渋谷駅前店,https://tabelog.com/tokyo/A1303/A130301/13194073/,和食（その他）,Ｂ級和食,35.65888889,139.7000639,東京都渋谷区渋谷1-24-12渋谷東映プラザ6F
"0,1,0,1,0,0,0,1,0","0.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0",0.5548773261203118,89.02453477593764,0.816496580928,0.9871957828663438,11283,並木倶楽部,https://tabelog.com/tokyo/A1303/A130301/13215252/,ハンバーグ、西洋各国料理（その他）、無国籍料理,創作料理・無国籍料理,35.65759911,139.7024622,東京都渋谷区渋谷3-7-5大石ビルB1F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.6661168595533136,66.77662808933731,0.707106781187,0.9714482336085484,11992,渋谷 燻し家もっくん,https://tabelog.com/tokyo/A1303/A130301/13168968/,焼鳥、居酒屋,居酒屋,35.65854861,139.7012536,東京都渋谷区渋谷2-22-14春日ビル2F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0",0.8042857654952048,39.142846900959036,0.5,0.9470351591035084,13998,THE GRIFFON 渋谷店,https://tabelog.com/tokyo/A1303/A130301/13053765/,ビアホール・ビアレストラン、居酒屋・ダイニングバー（その他）,バー・お酒,35.65838611,139.7016628,東京都渋谷区渋谷2-22-6幸和ビルB1F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0",0.42774897260638073,114.45020547872386,0.816496580928,0.9217569366337748,15013,石の華,https://tabelog.com/tokyo/A1303/A130301/13004802/,バー,バー・お酒,35.65778583,139.7028628,東京都渋谷区渋谷3-6-2第二矢木ビル　Ｂ１Ｆ
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.5712608339390989,85.74783321218023,0.707106781187,0.9090318698443935,10699,アチェーゾ,https://tabelog.com/tokyo/A1303/A130301/13120958/,イタリアン、バル・バール、ダイニングバー,洋食・西洋料理,35.65875269,139.7019842,東京都渋谷区渋谷2-22-3渋谷東口ビル2F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.5190877310592782,96.18245378814437,0.707106781187,0.8771841725295033,9625,凛花,https://tabelog.com/tokyo/A1303/A130301/13034721/,居酒屋、焼酎バー,バー・お酒,35.65737972,139.7023328,東京都渋谷区渋谷3-8-7第２窪島ビル　２Ｆ
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.5071709534382964,98.5658093123407,0.707106781187,0.8701852538462775,11672,招福門 渋谷ヒカリエ店,https://tabelog.com/tokyo/A1303/A130301/13140103/,広東料理、台湾料理、飲茶・点心,アジア・エスニック、中華料理,35.65892111,139.7015783,東京都渋谷区渋谷2-21-1渋谷ヒカリエ6F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.4486435009294452,110.27129981411096,0.707106781187,0.8374252151244486,11943,博多漁家磯貝　 しらすくじら 渋谷ヒカリエ店,https://tabelog.com/tokyo/A1303/A130301/13140115/,居酒屋、魚介料理・海鮮料理、郷土料理（その他）,高級和食,35.659025,139.7017283,東京都渋谷区渋谷2-21-1渋谷ヒカリエ7F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.4219130980548421,115.61738038903158,0.707106781187,0.8234140284876343,13836,宮崎料理 万作 渋谷ヒカリエ店,https://tabelog.com/tokyo/A1303/A130301/13188242/,鳥料理、居酒屋、水炊き,焼肉・ホルモン・鍋,35.65904472,139.7013253,東京都渋谷区渋谷2-21-1渋谷ヒカリエ6F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.4035951801586806,119.28096396826388,0.707106781187,0.814179998186714,12716,炭火串焼あられ,https://tabelog.com/tokyo/A1303/A130301/13059754/,串焼き、焼鳥、居酒屋,Ｂ級和食,35.65697278,139.7018467,東京都渋谷区渋谷3-18-9大野ビル2号館　2F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0",0.5904650607459915,81.90698785080171,0.5,0.7737241032575936,9646,魚喰食堂　ときしらず,https://tabelog.com/tokyo/A1303/A130301/13182535/,魚介料理・海鮮料理,高級和食,35.65731194,139.7014478,東京都渋谷区渋谷3-18-5佐藤エステートビル２F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0",0.5896597062359085,82.06805875281832,0.5,0.773109674728119,15277,ビターバレーグリル,https://tabelog.com/tokyo/A1303/A130301/13196959/,バー、ステーキ、ダイニングバー,洋食・西洋料理,35.65731056,139.7014472,東京都渋谷区渋谷3-18-5和田ビル2F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.29913155365253485,140.17368926949302,0.707106781187,0.7677758047702332,10961,かしわ 渋谷ヒカリエ店,https://tabelog.com/tokyo/A1303/A130301/13140093/,鳥料理、鉄板焼き、お好み焼き,洋食・西洋料理,35.65927583,139.7019206,東京都渋谷区渋谷2-21-1渋谷ヒカリエ7F
