user_vec,shop_vec,dist_score,distance [m],cosθ,oaiso_score,id,shop_name,URL,genre,oaiso_genre,lat,lng,address
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.9145100867486678,34.19596530053285,1.0,1.3551120613311123,28338,京のおもてなし,https://tabelog.com/tokyo/A1304/A130401/13185331/,和食（その他）,Ｂ級和食,35.68956806,139.6999839,東京都新宿区新宿4-1-13田園新宿ビル6F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.8937193193720375,42.51227225118501,1.0,1.3411689758635257,27623,魚真 新宿店,https://tabelog.com/tokyo/A1304/A130401/13115198/,居酒屋、魚介料理・海鮮料理,高級和食,35.68978667,139.7002428,東京都新宿区新宿3-35-52F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.8057180066093885,77.71279735624461,1.0,1.2842046200565573,15015,オイスターバー ワーフ,https://tabelog.com/tokyo/A1304/A130401/13193551/,オイスターバー,創作料理・無国籍料理,35.68885167,139.6997828,東京都渋谷区千駄ヶ谷5-24-55NEWoManSHINJUKU2F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.742129551264255,103.14817949429798,1.0,1.2452936484458934,27076,扇寿司 中央口店,https://tabelog.com/tokyo/A1304/A130401/13048468/,寿司、海鮮丼、魚介料理・海鮮料理,高級和食,35.69028776,139.6999413,東京都新宿区新宿3丁目36-14三平酒寮中央口店
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.6614539307516673,135.4184276993331,1.0,1.1989667645547275,26138,手作り料理とワインと地酒 なかなか,https://tabelog.com/tokyo/A1304/A130401/13017287/,居酒屋、創作料理,創作料理・無国籍料理,35.69058944,139.7006767,東京都新宿区新宿3-34-11ピースビル6Ｆ
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.9354903970073859,25.803841197045617,0.707106781187,1.1726646080158796,28065,新宿牡蠣入レ時,https://tabelog.com/tokyo/A1304/A130401/13174670/,居酒屋、魚介料理・海鮮料理、シーフード,創作料理・無国籍料理,35.68931534,139.700568,東京都新宿区新宿4-2-8菊ビル1F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.568787054830686,172.4851780677256,1.0,1.1504428337570562,14786,焼肉トラジ 新宿タカシマヤ タイムズスクエア店,https://tabelog.com/tokyo/A1304/A130403/13189379/,焼肉,焼肉・ホルモン・鍋,35.6878625,139.7000894,東京都渋谷区千駄ヶ谷5-24-2新宿タカシマヤアビル14F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.5219301025961011,191.22795896155958,1.0,1.1280119822040795,30445,陶玄房,https://tabelog.com/tokyo/A1304/A130401/13006817/,和食（その他）、居酒屋、ダイニングバー,Ｂ級和食,35.69075222,139.7016267,東京都新宿区新宿3-31-5新宿ペガサス館B1F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.8692656456930125,52.29374172279499,0.707106781187,1.1205457432796262,26086,ビストロ 熟肉,https://tabelog.com/tokyo/A1304/A130401/13156456/,ビストロ、ステーキ,洋食・西洋料理,35.6889404,139.7003875,東京都新宿区新宿4-1-9新宿ユースビル7Ｆ
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.5054325076526343,197.82699693894628,1.0,1.1204740156701674,28661,炭火焼肉 美龍,https://tabelog.com/tokyo/A1304/A130401/13047258/,焼肉,焼肉・ホルモン・鍋,35.69071806,139.7017872,東京都新宿区新宿3丁目31-6
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.8685902024674544,52.563919013018214,0.707106781187,1.1200218479219293,29947,老辺餃子館 新宿別館,https://tabelog.com/tokyo/A1304/A130401/13059482/,餃子、中華料理、刀削麺,アジア・エスニック、中華料理,35.68893778,139.7003861,東京都新宿区新宿4-1-9PAXビル4F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.4833172002333572,206.67311990665712,1.0,1.1106734515785506,12680,赤坂 ふきぬき 新宿タカシマヤタイムズスクエア店,https://tabelog.com/tokyo/A1304/A130401/13035273/,うなぎ,高級和食,35.68754722,139.7001781,東京都渋谷区千駄ヶ谷5-24-2新宿タカシマヤ14F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.48316107286763776,206.7355708529449,1.0,1.1106055205763237,15181,鼎泰豐 新宿店,https://tabelog.com/tokyo/A1304/A130401/13004268/,飲茶・点心、中華料理,アジア・エスニック、中華料理,35.68754667,139.7001778,東京都渋谷区千駄ヶ谷5-24-2新宿タカシマヤ12F
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0",0.8548940697573816,58.04237209704734,0.707106781187,1.1094340316153721,26572,PIZZERIA　CAPOLI,https://tabelog.com/tokyo/A1304/A130401/13123990/,ピザ、イタリアン、パスタ,洋食・西洋料理,35.68888778,139.7002278,東京都新宿区新宿4-1-9Ｂ１Ｆ
"0,1,0,1,0,0,0,1,0","0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0",0.47727978147653066,209.08808740938773,1.0,1.1080595605861108,9287,サロン ブッチャー アンド ビア,https://tabelog.com/tokyo/A1304/A130401/13194452/,ビストロ、ワインバー、ビアバー,バー・お酒,35.68844722,139.6983181,東京都渋谷区千駄ヶ谷5-24-55NEWoManSHINJUKU2F
